Title,Title_URL,,,,,,,,,,,,,
"AWS for DotNet (.Net) Core Developers
Quickly integrate AWS services in your <strong>DotNet</strong> Core and ASPDotNet Core applications.Rating: 3.6 out of 576 reviews3.5 total hours78 lecturesIntermediateCurrent price: ₹549Original price: ₹1,499",https://www.udemy.com/course/aws-for-net-core-developers/,,,,,,,,,,,,,
"Learn C# Full Stack Development with Angular and ASP.NET
Build web applications with C#, ASP.NET 8, and Angular 18 to become a full stack web <strong>developer</strong>Rating: 4.6 out of 5483 reviews20 total hours272 lecturesIntermediateCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/master-fullstack-web-development-with-angular-and-csharp-aspnet/,,,,,,,,,,,,,
"The complete ASP.NET Core 9 course for busy developers
Use C# and ASP.NET Core 9 to build modern web applications including MVC, Entity Framework, Razor and RESTful Web APIs.Rating: 4.4 out of 51920 reviews16 total hours143 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/aspnet-6-course/,,,,,,,,,,,,,
"Dapper - Getting Started
Gain practical knowledge of Dapper as we integrate with ASP.NET Core (.NET 5) application and learn advance concepts.Rating: 4.6 out of 51300 reviews3 total hours47 lecturesBeginnerCurrent price: ₹549Original price: ₹2,699",https://www.udemy.com/course/dapper-the-complete-guide/,,,,,,,,,,,,,
"ASP.NET Core Identity - Authentication & Authorization [MVC]
Learn Authentication & Authorization in ASP.NET Core (.NET 8) as we explore Identity Library with MVC and Razor LibraryRating: 4.5 out of 5893 reviews13.5 total hours204 lecturesIntermediateCurrent price: ₹549Original price: ₹2,499",https://www.udemy.com/course/aspnet-core-identity-the-complete-guide/,,,,,,,,,,,,,
"Python for the .NET Developer
An easy introduction to one of the most powerful and popular languagesRating: 3.8 out of 530 reviews2 total hours28 lecturesBeginnerCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/python-for-the-dotnet-developer/,,,,,,,,,,,,,
"Hands on ASP.NET Core 5 production grade API Development
asp.net core 5 production grade API with next generation technology (Oauth2, elastic search, redis, mongodb, rabitmq )Rating: 3.3 out of 559 reviews23 total hours147 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/hands-on-aspnet-core-31-production-grade-api-development/,,,,,,,,,,,,,
"The Complete 2024 Web Development Bootcamp
Become a Full-Stack Web <strong>Developer</strong> with just ONE course. HTML, CSS, Javascript, Node, React, PostgreSQL, Web3 and DAppsRating: 4.7 out of 5413122 reviews61.5 total hours373 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/the-complete-web-development-bootcamp/,,,,,,,,,,,,,
"Using Redis cache for Dotnet Developers
Understand how to use Redis in your <strong>Dotnet</strong> applicationsRating: 3.0 out of 51 review41 total mins24 lecturesIntermediateCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/using-redis-cache-for-dotnet-developers/,,,,,,,,,,,,,
"Docker for .NET Developer - Getting Started
Explore fundamentals of Docker as we build docker file for .NET Core Application [.NET 8]Rating: 4.6 out of 51200 reviews3 total hours57 lecturesBeginnerCurrent price: ₹549Original price: ₹2,799",https://www.udemy.com/course/docker-for-dot-net-developer/,,,,,,,,,,,,,
"Build Microservices with .NET 8, RabbitMQ, MassTransit, Saga
A Practical Guide to Creating Robust Microservices Architecture with NET 8, RabbitMQ, MassTransit and Saga PatternRating: 4.2 out of 53 reviews4.5 total hours43 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/build-microservices-with-net-8-rabbitmq-masstransit-saga-pattern/,,,,,,,,,,,,,
"ASP.NET Core MVC - Up and Running Part 1 (.NET 5)
Learn ASP.NET Core 5 with MVC and Entity Framework Core as we build real world Paving Company project with .NET 5Rating: 4.7 out of 51120 reviews7 total hours100 lecturesBeginnerCurrent price: ₹549Original price: ₹2,699",https://www.udemy.com/course/aspnet-core-mvc-up-and-running-part-1-net-5/,,,,,,,,,,,,,
"100 Days of Code: The Complete Python Pro Bootcamp
Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!Rating: 4.7 out of 5336253 reviews56.5 total hours592 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,299",https://www.udemy.com/course/100-days-of-code/,,,,,,,,,,,,,
"Developer Bootcamp C# and ASP.NET Core
Learn C# and ASP.NET Core from scratch in this beginner-friendly bootcamp and master the essential programming concepts.Rating: 4.5 out of 57 reviews21 total hours181 lecturesBeginnerCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/developer-bootcamp-c-and-aspnet-core-for-beginners/,,,,,,,,,,,,,
"AppSettings and Secrets in ASP.NET Core
Understand AppSettings and learn how to secure your application secrets from development to production in ASP.NET CoreRating: 4.5 out of 5674 reviews2 total hours34 lecturesBeginnerCurrent price: ₹549Original price: ₹2,499",https://www.udemy.com/course/appsettings-and-secrets-in-aspnet-core/,,,,,,,,,,,,,
"ChatGPT for .NET developers
Use ChatGPT to improve yor C# skills and learn how to consume OPENAI API to build intelligent apps in C#Rating: 4.0 out of 5164 reviews2 total hours25 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/chatgpt-for-dotnet-developers/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Selenium WebDriver with Java -Basics to Advanced+Frameworks
""TOP RATED #1 Master SELENIUM java 4 (Latest) course"" -5 Million students learning worldWide with great collaborationRating: 4.6 out of 5124305 reviews55.5 total hours337 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,,,,,,,,,,,,,
"Learn Selenium with Java, Cucumber & Frameworks
Core Java, Selenium WebDriver, TestNG , Cucumber, Maven, Jenkins, GIT, GitHub, Docker &amp; FrameworksRating: 4.6 out of 59108 reviews102.5 total hours72 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/learn-selenium-with-java-live-project/,,,,,,,,,,,,,
"Selenium Webdriver with PYTHON from Scratch + Frameworks
Version 4 LATEST -Learn Python Programming &amp; Selenium Python <strong>Automation</strong> from Basics to Advanced level + 5 LIVE ProjectRating: 4.6 out of 520515 reviews17.5 total hours129 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/learn-selenium-automation-in-easy-python-language/,,,,,,,,,,,,,
"Rest API Testing (Automation) from Scratch-Rest Assured Java
Top Ranked #1 Rest API <strong>Test</strong> <strong>Automation</strong> &amp; postman tutorial with Java from Basics to Framework with Real time examplesRating: 4.6 out of 540116 reviews24.5 total hours151 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/rest-api-automation-testing-rest-assured/,,,,,,,,,,,,,
"The Complete 2024 Software Testing Bootcamp
Everything you need to learn about software <strong>testing</strong> and begin your career as a Quality Assurance SpecialistRating: 4.6 out of 531804 reviews35.5 total hours388 lecturesBeginnerCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/testerbootcamp/,,,,,,,,,,,,,
"Learn Generative AI in Software TestingLearn Prompt engineering skills to generate <strong>Test</strong> Artifacts, <strong>Automation</strong> codes and  demo of  AI powered <strong>Testing</strong> toolsRating: 4.5 out of 51446 reviews4.5 total hours30 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,999",https://www.udemy.com/course/generative-ai-in-software-testing/,,,,,,,,,,,,,
"Appium -Mobile Testing (Android/IOS) from Scratch+Frameworks
[LATEST VERSION 2.0] Master on Mobile Apps <strong>Automation</strong> <strong>Testing</strong> from basics to Framework CI/CD with real time examplesRating: 4.6 out of 521148 reviews26 total hours156 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/mobile-automation-using-appiumselenium-3/,,,,,,,,,,,,,
"Playwright Automation Testing from Scratch with Framework
End to End Playwright tutorials on JavaScript &amp; TypeScript. UI <strong>Testing</strong>, API <strong>testing</strong>, Page Objects,Cucumber, CI/CD etcRating: 4.6 out of 58801 reviews20 total hours110 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/playwright-tutorials-automation-testing/,,,,,,,,,,,,,
"Automation Testing Masterclass - Selenium, Cucumber and More
Become an <strong>automation</strong> expert by learning Java, Selenium, Cucumber, Junit, Docker and other technologies!Rating: 4.6 out of 51337 reviews17 total hours172 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/automation-testing-masterclass/,,,,,,,,,,,,,
"Selenium WebDriver: Selenium Automation Testing with Java
2024 Edition | Master Selenium WebDriver with Java for Beginners | Complete Guide to <strong>Automation</strong> <strong>Testing</strong>Rating: 4.6 out of 516538 reviews15 total hours129 lecturesBeginnerCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/selenium-for-beginners/,,,,,,,,,,,,,
"Cypress -Modern Automation Testing from Scratch + Frameworks
Learn writing fast and robust Automated (UI + Integration) <strong>Tests</strong> using Cypress V13 with Mocha and Cucumber frameworksRating: 4.6 out of 516815 reviews18.5 total hours114 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/cypress-tutorial/,,,,,,,,,,,,,
"SDET: Automation Architect Masterclass [Java + Hands-On]
Learn <strong>Test</strong> <strong>Automation</strong> Framework, Docker, CI/CD, Jenkins, Parallel <strong>testing</strong> and AWS cloud with Selenium etc!Rating: 4.6 out of 52149 reviews20 total hours219 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/selenium-webdriver-with-docker/,,,,,,,,,,,,,
"Selenium Java : Beginner to Advanced [Live Project]
Includes Selenium 4, and 217 in-depth organized sessions (136+ hours), Real time Live Project and Interview Questions.Rating: 4.5 out of 5901 reviews189 total hours493 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/selenium-by-arun/,,,,,,,,,,,,,
"Java (and Cucumber) for Automation Testing
Master Java for <strong>Test</strong> <strong>Automation</strong>. Java for Testers/<strong>Test</strong> <strong>Automation</strong> Engineers/QA. Interview Assignments & Coding ExercisesRating: 4.8 out of 5773 reviews13.5 total hours70 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,499",https://www.udemy.com/course/java-and-cucumber-for-automation-testing/,,,,,,,,,,,,,
"Postman: The Complete Guide - REST API Testing
Postman API <strong>testing</strong> for manual and automated <strong>tests</strong>. Automate with Newman, Jenkins or any other CI tool.Rating: 4.7 out of 519540 reviews21.5 total hours270 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/postman-the-complete-guide/,,,,,,,,,,,,,
"Test Automation Foundations
Learn everything you need to kick-start your <strong>Test</strong> <strong>Automation</strong> CareerRating: 4.4 out of 54175 reviews2 total hours24 lecturesBeginnerCurrent price: ₹549Original price: ₹2,499",https://www.udemy.com/course/test-automation-foundations/,,,,,,,,,,,,,
"Selenium WebDriver Java Basics + Advance Selenium Framework
Selenium WebDriver Java <strong>Automation</strong> <strong>Testing</strong> Framework with Real time Projects, Selenium WebDriver, TestNG, MavenRating: 4.6 out of 56833 reviews71 total hours327 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/selenium-webdriver-web-based-automation-testing/,,,,,,,,,,,,,
"Postman - Learn API Testing from Scratch with Live Projects
Basics to Advanced Postman <strong>Automation</strong> tutorial from scratch to learn API /Web Services <strong>testing</strong> with CI/CD IntegrationRating: 4.5 out of 57795 reviews13.5 total hours82 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/postman-api-automation-testing-with-javascript/,,,,,,,,,,,,,
"Cypress: Web Automation Testing from Zero to Hero
E2E Web UI <strong>Automation</strong> from scratch. Up to date with Cypress v13 (01/2024)Rating: 4.7 out of 59110 reviews10 total hours55 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/cypress-web-automation-testing-from-zero-to-hero/,,,,,,,,,,,,,
"Top 150+ QA Automation Interview Questions & Resume Tips
Job oriented Interview preparation course on Selenium, API <strong>testing</strong>, Testng, SQL, cucumber &amp; Java programs with solutionsRating: 4.6 out of 55510 reviews10 total hours50 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/qa-automation-interview-questions/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"The Complete Cyber Security Course : Network Security!
Volume 2 : <strong>Network</strong> <strong>Security</strong>, WiFi <strong>Security</strong>, WiFi Hackers, Firewalls, Wireshark, Secure Networking. + Password ManagersRating: 4.6 out of 518409 reviews12.5 total hours106 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/network-security-course/,,,,,,,,,,,,,
"CompTIA Security+ (SY0-701) Complete Course & Exam
CompTIA Security+ (SY0-701) Bootcamp - Your preparation for the world's best cybersecurity certification!Rating: 4.7 out of 586800 reviews31 total hours264 lecturesAll LevelsCurrent price: ₹749Original price: ₹4,999",https://www.udemy.com/course/securityplus/,,,,,,,,,,,,,
"Cyber Security: From Beginner to Expert
Cyber <strong>Security</strong> made easy for absolute beginners - learn from an industry expert with PhDRating: 4.5 out of 59573 reviews7 total hours50 lecturesBeginnerCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/cybersecurity-from-beginner-to-expert/,,,,,,,,,,,,,
"Internet Security: A Hands-on Approach
<strong>Network</strong> <strong>security</strong>, attacks on ARP, TCP/IP, DNS, & BGP protocols; Sniffing/Spoofing; Firewall; VPN; How the Internet worksRating: 4.8 out of 5955 reviews19.5 total hours113 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,999",https://www.udemy.com/course/du-internet-security/,,,,,,,,,,,,,
"CompTIA Network+ (N10-009) Full Course & Practice Exam
CompTIA Network+ (N10-009) Bootcamp - Certification preparation course on the most popular <strong>networking</strong> certification!Rating: 4.7 out of 526149 reviews33 total hours259 lecturesBeginnerCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/comptia-network-009/,,,,,,,,,,,,,
"Learn Ethical Hacking From Scratch 2024
Become an ethical hacker that can hack like black hat hackers and secure systems like cybersecurity expertsRating: 4.6 out of 5127973 reviews15.5 total hours145 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/learn-ethical-hacking-from-scratch/,,,,,,,,,,,,,
"The Complete Certified in Cybersecurity CC course ISC2 2024
Start your Cyber <strong>security</strong> career today! Take the Complete Certified in Cybersecurity (CC) beginners course ISC2 - 2024Rating: 4.6 out of 59789 reviews17.5 total hours143 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/certifiedincybersecurity/,,,,,,,,,,,,,
"Network Security 101 : Start Network Security from Scratch
<strong>Network</strong> <strong>Security</strong> Bootcamp: Intensive Course with theory and hand on labs / real life use casesRating: 4.0 out of 585 reviews3.5 total hours50 lecturesBeginnerCurrent price: ₹549Original price: ₹1,499",https://www.udemy.com/course/network-security-with-hands-on-labs/,,,,,,,,,,,,,
"Introduction to Computer Networks for Non-Techies
Learn the Fundamentals of Computer <strong>Networking</strong> for Non-TechiesRating: 4.7 out of 513545 reviews18.5 total hours211 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/introduction-to-computer-networks/,,,,,,,,,,,,,
"Ultimate Certified Network Security Defender Training ""2024
<strong>Network</strong> <strong>Security</strong> Complete Course - Complete Course - #UNOFFICIAL NOT RELATED TO EC-COUNCIL CND TRAININGRating: 4.8 out of 57 reviews10 total hours52 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/cyvitrix-learning-01/,,,,,,,,,,,,,
"The Complete Cyber Security Course : Hackers Exposed!Volume 1 : Become a Cyber <strong>Security</strong> Specialist, Learn How to Stop Hackers, Prevent Hacking,  Learn IT <strong>Security</strong> &  INFOSECRating: 4.5 out of 554509 reviews12 total hours124 lecturesAll LevelsCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/the-complete-internet-security-privacy-course-volume-1/,,,,,,,,,,,,,
"CompTIA Security+ SY0-701 Full Course, Labs, and Study Plan
Pass your Security+ SY0-701 in 30 days or less on the first try. Full Study Plan with labs and practice exams.Rating: 4.8 out of 53666 reviews26 total hours255 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,099",https://www.udemy.com/course/comptia_security_plus/,,,,,,,,,,,,,
"Complete Network Security: Get Certified in Cyber Security
Mastering <strong>Network</strong> <strong>Security</strong>: Advanced Techniques for Modern Infrastructures ""Unlock the secrets to securing complex netwoRating: 5.0 out of 51 review15.5 total hours92 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/complete-network-security-get-certified-in-cyber-security/,,,,,,,,,,,,,
"TOTAL: CompTIA Security+ Certification Course + Exam SY0-701
Everything you need to pass the CompTIA Security+ (SY0-701) exam from Mike Meyers, Dan Lachance, and Lyndon Williams!Rating: 4.7 out of 534763 reviews20.5 total hours182 lecturesAll LevelsCurrent price: ₹549Original price: ₹799",https://www.udemy.com/course/total-comptia-security-plus/,,,,,,,,,,,,,
"ISO/IEC 27001:2022. Information Security Management System
Learn to protect valuable information with an ISMS that meets the requirements of ISO/IEC 27001. Updated 2024Rating: 4.5 out of 514829 reviews7 total hours89 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/isoiec-27001-information-security-management-system/,,,,,,,,,,,,,
"Complete Cyber Security Course: The Network Security A-Z™
Cyber <strong>Security</strong> In-depth - <strong>Network</strong> <strong>Security</strong> Fundamentals (Threat, Vulnerabilities), NMAP, Firewalls & Prevent AttacksRating: 3.8 out of 5214 reviews15.5 total hours94 lecturesAll LevelsCurrent price: ₹549Original price: ₹1,799",https://www.udemy.com/course/complete-cyber-security-course/,,,,,,,,,,,,,
"Network Security
Learn <strong>network</strong> <strong>security</strong> attacks and defensive techniques to secure <strong>networks</strong> from known and unknown sourcesRating: 4.7 out of 527 reviews2.5 total hours19 lecturesIntermediateCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/network-security-c/,,,,,,,,,,,,,
"CompTIA Security+ Cybersecurity Complete Course SY0-701
Master the Fundamentals of IT <strong>Security</strong> and Pass the Security+ ExamRating: 4.6 out of 522 reviews23.5 total hours188 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/the-ultimate-guide-for-comptia-security-plus-exam/,,,,,,,,,,,,,
"CISSP - The Complete Exam Guide
This Course Covers the Content to Help You Prepare For the CISSP Certification.Rating: 4.6 out of 5640 reviews24 total hours251 lecturesExpertCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/cissp-the-complete-exam-guide/,,,,,,,,,,,,,
"Computer networks for physical security systems installers
Essential Computer <strong>Networking</strong> Knowledge for Physical <strong>Security</strong> Systems InstallersRating: 4.7 out of 567 reviews4.5 total hours26 lecturesAll LevelsCurrent price: ₹499Original price: ₹799",https://www.udemy.com/course/computer-networks-for-physical-security-systems-installers/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"SAP ABAP on Cloud – RESTful Programming for Beginners
Best course to learn and work in basic concepts of RESTful Programming and ABAP on Cloud / BTP.Rating: 4.7 out of 516 reviews14.5 total hours58 lecturesBeginnerCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/sap-abap-on-cloud-restful-programming-for-beginners/,,,,,,,,,,,,,
"SAP ABAP Programming For Beginners - Online Training
Learn <strong>SAP</strong> ABAP Programming With Peter Moxon. Help Study For Certification - Life Time Access + Updates!Rating: 4.4 out of 513312 reviews13.5 total hours133 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,499",https://www.udemy.com/course/sap-abap-programming-for-beginners/,,,,,,,,,,,,,
"SAP FICO (Finance & Controlling ) Simplified For Beginners
<strong>SAP</strong> FI CO Comprehensive Training for Beginners /<strong>SAP</strong> Financial Accounting End-Users to become <strong>SAP</strong> Consultant ,<strong>sap</strong> financeRating: 4.4 out of 57528 reviews97 total hours524 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,299",https://www.udemy.com/course/sap_fico_with_material/,,,,,,,,,,,,,
"SAP ABAP For SAP Functional Consultants
<strong>SAP</strong> ABAP For <strong>SAP</strong> Functional ConsultantsRating: 4.6 out of 536 reviews49.5 total hours55 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/sap-abap-for-sap-functional-consultants/,,,,,,,,,,,,,
"C_CPI_2404: SAP Integration Developer - Full
<strong>SAP</strong> Certified Associate - Integration <strong>Developer</strong>Rating: 4.4 out of 54 reviews271 questionsAll LevelsCurrent price: ₹499Original price: ₹1,999",https://www.udemy.com/course/c_cpi_2404-sap-integration-developer-full/,,,,,,,,,,,,,
"C_LCNC_2406-Low-Code/No-Code Developer - SAP Build Exam Test
C_LCNC_2406 - <strong>SAP</strong> Certified Associate - Low-Code/No-Code <strong>Developer</strong> - <strong>SAP</strong> Build Simulator TestRating: 4.0 out of 55 reviews180 questionsIntermediateCurrent price: ₹499Original price: ₹1,799",https://www.udemy.com/course/c_lcnc_2406-low-codeno-code-developer-sap-build-exam-test/,,,,,,,,,,,,,
"SAP ABAP Certification Training
Learn core concepts & application of <strong>SAP</strong> ABAP programming. Become an <strong>SAP</strong> ABAP <strong>Developer</strong>/Consultant & get <strong>SAP</strong> certified.Rating: 2.9 out of 5146 reviews32 total hours77 lecturesAll LevelsCurrent price: ₹599Original price: ₹2,699",https://www.udemy.com/course/sap-abap-online-training/,,,,,,,,,,,,,
"SAP ABAP Programming Reports, Adobe Forms, CDS, AMDP & more
<strong>SAP</strong> ABAP Reports, Data migration, LSMW, BDC , RFC, BAPI, ALE IDOC , EDI, CDS Views, AMDP, Adobe Forms, Smart Forms, BADIRating: 4.5 out of 52008 reviews86.5 total hours461 lecturesBeginnerCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/sap-abap-basics/,,,,,,,,,,,,,
"SAP S/4HANA Sales (SD - Sales and Distribution)
The course covers both configuration and end-user processes for <strong>SAP</strong> S/4HANA Sales (Sales and Distribution)Rating: 4.6 out of 51644 reviews68.5 total hours282 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,499",https://www.udemy.com/course/sap-s4hana-sales-and-distribution-sap-sd/,,,,,,,,,,,,,
"SAPUI5/Fiori FullStack on BTP | RAP/ABAP Cloud& SAP BTP CAPM
Complete UI5 development Course with BAS, WEBIDE, VSCode. Fiori Elements and ABAP Cloud/BTP RAP ODATA,<strong>SAP</strong> BTP CAPMRating: 4.4 out of 52205 reviews24.5 total hours120 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/professional-sapui5-web-application-development-part-1/,,,,,,,,,,,,,
"The Ultimate SAP S/4HANA Course 2024: From Zero to Expert
<strong>SAP</strong> ERP for absolute beginners: Become an in-demand <strong>SAP</strong> consultant through real-world projectsRating: 4.4 out of 57291 reviews7.5 total hours168 lecturesAll LevelsCurrent price: ₹549Original price: ₹3,099",https://www.udemy.com/course/sap-s4hana-erp/,,,,,,,,,,,,,
"Backend Developer - SAP Cloud Application Program | C_CPE_16
Questions of Backend <strong>Developer</strong> - <strong>SAP</strong> Cloud Application Programming Model | C_CPE_16Rating: 4.3 out of 528 reviews240 questionsAll LevelsCurrent price: ₹499Original price: ₹2,299",https://www.udemy.com/course/backend-developer-sap-cloud-application-program-c_cpe_16/,,,,,,,,,,,,,
"SAP ABAP on HANA Training for Beginners
Learn with Hands-on approach, 45+ code example, HANA, CDS, AMDP, FIORI, RAP, BTP, Interview Q-A, Trial SystemRating: 4.4 out of 54301 reviews11 total hours125 lecturesBeginnerCurrent price: ₹499Original price: ₹3,299",https://www.udemy.com/course/abap-for-hana/,,,,,,,,,,,,,
"SAP ABAP, OOPS, CROSSAPP, WEBDYNPRO, WORKFLOW, ABAP on HANA
ABAP on HANA, CDS Views, AMDP, ADBC WEBDYNPRO OOPS ALV RFC BAPI IDOC BDC LSMW Enhancement BADI Smart Adobe Form MPP DDICRating: 4.5 out of 51643 reviews206 total hours531 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/sap-abap-cross-app-training-rfc-bapis-idoc-enhancements/,,,,,,,,,,,,,
"C_CPE_16 - SAP Cloud Application Programming Model- Practice
Elevate your skills and confidently pass the <strong>SAP</strong> Certificate: Backend <strong>Developer</strong> - <strong>SAP</strong> Cloud Application Programing ModelRating: 3.6 out of 56 reviews320 questionsAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/c_cpe_16-sap-cloud-application-programming-model-practice/,,,,,,,,,,,,,
"SAP Fiori UI/UX for SAP S/4HANA FICO, MM, and SD – End-User
The course demonstrates the End-User business processes on <strong>SAP</strong> Fiori Interface related to <strong>SAP</strong> S/4HANA FICO, MM, and SDRating: 4.6 out of 541 reviews19 total hours97 lecturesAll LevelsCurrent price: ₹549Original price: ₹2,999",https://www.udemy.com/course/sap-fiori-for-sap-s4hana-fico-mm-and-sd/,,,,,,,,,,,,,
"SAP ABAP File Interfaces
Practical File Handling Skills for <strong>SAP</strong> ABAP <strong>Developers</strong>Rating: 4.9 out of 513 reviews1 total hour7 lecturesAll LevelsCurrent price: ₹499Original price: ₹1,499",https://www.udemy.com/course/sap-abap-file-interfaces/,,,,,,,,,,,,,
"C_ABAPD_2309:   Back-End Developer - ABAP Cloud( UPDATED!)C_ABAPD_2309: <strong>SAP</strong> Certified Associate - Back-End <strong>Developer</strong> - ABAP Cloud (NEW Certification)Rating: 4.1 out of 588 reviews202 questionsIntermediateCurrent price: ₹549Original price: ₹1,999",https://www.udemy.com/course/c_abapd_2309-back-end-developer-abap-cloud/,,,,,,,,,,,,,
"SAP S4HANA End-to-End Project Implementation Course
Master <strong>SAP</strong> Implementation Projects with ConfidenceRating: 4.8 out of 529 reviews11 total hours46 lecturesAll LevelsCurrent price: ₹549Original price: ₹1,799",https://www.udemy.com/course/sap-end-to-end-implementation-experience/,,,,,,,,,,,,,
"SAP Basis Administration
Learn everything you need to know to become and <strong>SAP</strong> Basis Administrator, will prepare from start to be an <strong>SAP</strong> ConsultantRating: 4.5 out of 55703 reviews40 total hours70 lecturesExpertCurrent price: ₹599Original price: ₹3,999",https://www.udemy.com/course/sap-basis-administrator/,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"45 Days Internship on Building Construction Practice on Site
All in 1 Course for <strong>Civil</strong> Engineering Students to Discover Different Fields in <strong>Civil</strong> Engineering & Choose Your CareerRating: 4.7 out of 5680 reviews50.5 total hours200 lecturesAll LevelsCurrent price: ₹499Original price: ₹2,899",https://www.udemy.com/course/intership-on-pratical-aspects-of-building-construction/,,,,,,,,,,,,,
"Artificial Intelligence (AI) applications for Civil Engineer
The integration of Artificial Intelligence (AI) is reshaping how we conceive, design, and build our infrastructure.Rating: 4.5 out of 565 reviews1 total hour16 lecturesAll LevelsCurrent price: ₹549Original price: ₹1,999",https://www.udemy.com/course/artificial-intelligence-ai-applications-for-civil-engineer/,,,,,,,,,,,,,
"Construction Methodology Basics in Civil Engineering
New Home Construction & Building construction along with Home Repair ,Estimation & Plumbing With Video Step By StepRating: 4.5 out of 51345 reviews46 total hours163 lecturesAll LevelsCurrent price: ₹499Original price: ₹3,099",https://www.udemy.com/course/master-building-construction-with-practical-autocad-drawings/,,,,,,,,,,,,,
"Quantity Surveying Building Estimation,Cad Excel & Planswift
Quantity Surveying, Quantity Takeoff, BBS In Excel ,Complete Project In Autocad, Project Planning With Primavera P6.Rating: 4.4 out of 53303 reviews41 total hours349 lecturesBeginnerCurrent price: ₹499Original price: ₹2,999",https://www.udemy.com/course/quantity-surveyingbuilding-estimation/,,,,,,,,,,,,,
